2026-04-01 23:31:04 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-04-01 23:37:48 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJLc3Q4ZklIdU1BNGZ0QjBpRTVwdFlIQWh1aUxZak9iRiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.zkIpeEU9oKA2iiKBQuUK_97UD3wHAsvakZJF0_FHSzY
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ0QUt6a1NZeTFRTXZtdFBTVVpla1BiZGFIZG9IWU02UyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.CNv_NhIdE3CnlpjpgezbLiZKtOKYBoIttUXfbdG27YA
2026-04-01 23:38:51 [schedule-pool-21] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:52 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:38:52 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-10] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-6] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-11] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-13] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRYWwxQnQwN01IbmJVdW5QdGNuRlZrSkVzMjBSZDRMSiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.vXvie7dbw8ugwgNcLlZskQqG8Zkz87S91UjKxM0FMn0
2026-04-01 23:41:02 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJDTU1MTnRJaWhRMms1WmNIYkh6V1NGb1hhZU9jeUtMQiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.kG6YGpQtPl_LaGqx4djanuqtQKyDIhgcfZnWGUyI6R0
2026-04-01 23:41:02 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ0eE5pcDRjeTNqVGVYd2lheWs4QkoyWGVYNm9UZTVEYyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.sN7kUOjN0JZuRBV0DQb3TqpJJIgYmN_21dfVLPBQaDE
2026-04-01 23:41:02 [schedule-pool-11] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJDTU1MTnRJaWhRMms1WmNIYkh6V1NGb1hhZU9jeUtMQiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.kG6YGpQtPl_LaGqx4djanuqtQKyDIhgcfZnWGUyI6R0
2026-04-01 23:41:02 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEaUljd2dYMjliMlpBQXBWazN0SjRpN1R5WWQ4OGd3MyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.ocnOVpsnZqYVc2K0Dntx7zW8ZnywEbvaNk01EHF11sA
2026-04-01 23:41:02 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIwQzIwaEJaeWtaNDVKSDlCNERvbnExMDZ6bFA1bjJWcCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.t29ePp9Bw28JOxHkmKoR90AkJt5Pqvc7-b3sRbQIYHY
2026-04-01 23:41:02 [schedule-pool-22] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-10] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmb3pHVk1WallWZnlEbXBxR25tRDBuNlQzekZrUklXOCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.0u1djVNA6JMP7U5-9ufYJcN-7x-Yx4uMIZmTa7PyJcw
2026-04-01 23:41:02 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEaUljd2dYMjliMlpBQXBWazN0SjRpN1R5WWQ4OGd3MyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.ocnOVpsnZqYVc2K0Dntx7zW8ZnywEbvaNk01EHF11sA
2026-04-01 23:41:02 [XNIO-1 task-10] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEaUljd2dYMjliMlpBQXBWazN0SjRpN1R5WWQ4OGd3MyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.ocnOVpsnZqYVc2K0Dntx7zW8ZnywEbvaNk01EHF11sA
2026-04-01 23:41:02 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjZWMyS1ZtRXdDUjE0VE5XaUViaWUwT2lkYXlwTjRUWCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8BGq3wic6wjUL5w27hPUwh4MKc4iLjbmV5C_M2hO7Oo
2026-04-01 23:41:02 [XNIO-1 task-10] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjZWMyS1ZtRXdDUjE0VE5XaUViaWUwT2lkYXlwTjRUWCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8BGq3wic6wjUL5w27hPUwh4MKc4iLjbmV5C_M2hO7Oo
2026-04-01 23:41:02 [XNIO-1 task-11] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEQUdjRVNYcWpqUWtiS0l2VTBKMDQxWkpZdzl2MHZiSyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.DHJZUHAHBRGB5lks86DBmOhkBVbLENk96nuNECnFzJo
2026-04-01 23:41:02 [XNIO-1 task-11] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEaUljd2dYMjliMlpBQXBWazN0SjRpN1R5WWQ4OGd3MyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.ocnOVpsnZqYVc2K0Dntx7zW8ZnywEbvaNk01EHF11sA
2026-04-01 23:41:02 [XNIO-1 task-10] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ1WnZOS09OWWlJSUJxVFl6Q2xGUHh5TTZZWmxXbG16cSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.bizNtx-9c6vANtMryOuQ3oHzpNQIdFtaf3CCZqjmX4Q
2026-04-01 23:41:02 [schedule-pool-20] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-11] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjZWMyS1ZtRXdDUjE0VE5XaUViaWUwT2lkYXlwTjRUWCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8BGq3wic6wjUL5w27hPUwh4MKc4iLjbmV5C_M2hO7Oo
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJZQTBVZUx0VEtCekJCaDkyclp5V0wxMlRKalhORzdlMyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.09Oe52Y9tJAjNfV0-L5km0d7js7bAYpCcHJ5fP63NaU
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIzbmdDTlNIOWxCbGpJYkQ0YllNbTVPWE9WbHV2dTByZSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.in-lyVR4gevpLrLg85JIKPOpPWEudlejyYQUYEuKXEI
2026-04-01 23:41:02 [schedule-pool-4] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjZWMyS1ZtRXdDUjE0VE5XaUViaWUwT2lkYXlwTjRUWCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8BGq3wic6wjUL5w27hPUwh4MKc4iLjbmV5C_M2hO7Oo
2026-04-01 23:41:02 [XNIO-1 task-11] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ1WnZOS09OWWlJSUJxVFl6Q2xGUHh5TTZZWmxXbG16cSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.bizNtx-9c6vANtMryOuQ3oHzpNQIdFtaf3CCZqjmX4Q
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjZWMyS1ZtRXdDUjE0VE5XaUViaWUwT2lkYXlwTjRUWCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8BGq3wic6wjUL5w27hPUwh4MKc4iLjbmV5C_M2hO7Oo
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ1WnZOS09OWWlJSUJxVFl6Q2xGUHh5TTZZWmxXbG16cSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.bizNtx-9c6vANtMryOuQ3oHzpNQIdFtaf3CCZqjmX4Q
2026-04-01 23:41:02 [XNIO-1 task-11] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmU0llU012ZzhUQUg3R3NrVmZUaVByQ1dkNmVpOXNFZCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.9fskZ7R2iMqQmEC1eLMfsRT0_8PYOx82wenOW9br2dE
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmU0llU012ZzhUQUg3R3NrVmZUaVByQ1dkNmVpOXNFZCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.9fskZ7R2iMqQmEC1eLMfsRT0_8PYOx82wenOW9br2dE
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ1WnZOS09OWWlJSUJxVFl6Q2xGUHh5TTZZWmxXbG16cSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.bizNtx-9c6vANtMryOuQ3oHzpNQIdFtaf3CCZqjmX4Q
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJpVTh6VWEzU1owVHkyVXdKdHVDbUE3T2wxWEFoeGhEWSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.owp34mS0MvQE3JgY5k9j1pozKxhFIZXhGukXXYce2ek
2026-04-01 23:41:02 [schedule-pool-23] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [schedule-pool-24] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmU0llU012ZzhUQUg3R3NrVmZUaVByQ1dkNmVpOXNFZCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.9fskZ7R2iMqQmEC1eLMfsRT0_8PYOx82wenOW9br2dE
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJpVTh6VWEzU1owVHkyVXdKdHVDbUE3T2wxWEFoeGhEWSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.owp34mS0MvQE3JgY5k9j1pozKxhFIZXhGukXXYce2ek
2026-04-01 23:41:02 [schedule-pool-13] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-13] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJoNWxQcDUyTEFhajd2bGJjT0E1Q2p1Y3djMmVjYXFIRyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8Cfi-Dh53PSG6QS-CcfkwIzfJRyAqHlcSpWIbXEwXXo
2026-04-01 23:41:02 [XNIO-1 task-13] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI0d0o4N0x4S3h0c1lNZHowQVFYQ1htc3RsT1Q0SGJaOSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.bOaHlL0mxVDeuiuKNP6x2SSZ4IMijbxzKUq-71S1F50
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [schedule-pool-6] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:02 [XNIO-1 task-13] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-13] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-13] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:02 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:09 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:41:09 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjOURscHBINlFwbmhxNVdzNHpVeWM5Uk8wdWJUaFp6RSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.cKEuLlEr5DmgFi1O6eZ2V0CD3D09NqYBeDo1zn7J7V4
2026-04-01 23:41:09 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJETTg5QU9hSkZPaUs5RnBlSGduUGVmN3dybDBsMzI0YSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.WAsOJJ36DLPenoG5dly1JZkNnY4ANclICwb4y90bwRQ
2026-04-01 23:41:09 [schedule-pool-25] INFO  o.r.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2026-04-01 23:41:09 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:44:20 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:44:20 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI5U1Bid3pGNlhHcEtkd1ZBVW56cklBQkJvY0dTOXJIdiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.uPlXOtixudrqbZYsN7xBKXsjQ89H68I3QNcbak-Qf5w
2026-04-01 23:44:20 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ1cWdOckprWGdtM0tqTkdqdW9TQXlvWlluTm41Y3BiZCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.GAq3HmrhgO0HEAJiDvMHTjjb-wEqpCm7X4hLIbdikjU
2026-04-01 23:44:20 [schedule-pool-26] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:44:21 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:44:27 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:44:27 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJTaVptbHFMT0haaEl6NldQTk9RYW1GWUEwU21ScmJNaiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.EDP__UhyLXXXNIGV00Jpt8SXnTNHB7LbiPPQGPEk_uw
2026-04-01 23:44:27 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJueVBYcFU3TGN6bmFjZHdjd3pkU2FOcTZxRlZ2UXUwbCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.e1AT9rl9D1JjmtXmpvPvtTau6rh9jB0boVVHdZIkvR0
2026-04-01 23:44:27 [schedule-pool-14] INFO  o.r.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2026-04-01 23:44:27 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:50:58 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
